datetime,region,power,temp,hour,weekday,month,season,is_weekend
11/3/24 21:00,강원도,2634.39438,16.7,21,6,11,fall,1
11/3/24 22:00,강원도,2552.243978,16.3,22,6,11,fall,1
11/3/24 23:00,강원도,2575.321664,15.7,23,6,11,fall,1
11/4/24 0:00,강원도,2554.113911,17,0,0,11,fall,0
11/3/24 1:00,서울시,359.327933,15.2,1,6,11,fall,1
11/3/24 2:00,서울시,354.75994,14.5,2,6,11,fall,1
11/3/24 3:00,서울시,378.452532,14.1,3,6,11,fall,1
11/3/24 4:00,서울시,377.65546,13.9,4,6,11,fall,1
11/3/24 5:00,서울시,383.006396,13.5,5,6,11,fall,1
11/3/24 6:00,서울시,383.898236,13.3,6,6,11,fall,1
11/3/24 7:00,서울시,394.243372,13,7,6,11,fall,1
11/3/24 8:00,서울시,413.578448,13.4,8,6,11,fall,1
11/3/24 9:00,서울시,386.566038,15,9,6,11,fall,1
11/3/24 10:00,서울시,370.648784,17.2,10,6,11,fall,1
11/3/24 11:00,서울시,405.005716,19.4,11,6,11,fall,1
11/3/24 12:00,서울시,424.52856,20.7,12,6,11,fall,1
11/3/24 13:00,서울시,421.484266,22.9,13,6,11,fall,1
11/3/24 14:00,서울시,419.722548,23.2,14,6,11,fall,1
11/3/24 15:00,서울시,393.770883,22.3,15,6,11,fall,1
11/3/24 16:00,서울시,405.263993,22.1,16,6,11,fall,1
11/3/24 17:00,서울시,378.169781,20.6,17,6,11,fall,1
11/3/24 18:00,서울시,383.971271,19.6,18,6,11,fall,1
11/3/24 19:00,서울시,352.669038,19.1,19,6,11,fall,1
11/3/24 20:00,서울시,352.779644,18.8,20,6,11,fall,1
11/3/24 21:00,서울시,352.560345,18.8,21,6,11,fall,1
11/3/24 22:00,서울시,352.589733,18.1,22,6,11,fall,1
11/3/24 23:00,서울시,352.560918,17.7,23,6,11,fall,1
11/4/24 0:00,서울시,352.518541,17.3,0,0,11,fall,0
11/3/24 1:00,대전시,6.258242,13.6,1,6,11,fall,1
11/3/24 2:00,대전시,6.25848,13.1,2,6,11,fall,1
11/3/24 3:00,대전시,6.258242,12.7,3,6,11,fall,1
11/3/24 4:00,대전시,6.259926,11.9,4,6,11,fall,1
11/3/24 5:00,대전시,6.257278,11.5,5,6,11,fall,1
11/3/24 6:00,대전시,6.258962,11.1,6,6,11,fall,1
11/3/24 7:00,대전시,6.256796,10.8,7,6,11,fall,1
11/3/24 8:00,대전시,6.659763,12,8,6,11,fall,1
11/3/24 9:00,대전시,9.112082,14.5,9,6,11,fall,1
11/3/24 10:00,대전시,12.002489,17.4,10,6,11,fall,1
11/3/24 11:00,대전시,14.089514,19.9,11,6,11,fall,1
11/3/24 12:00,대전시,15.417941,20.6,12,6,11,fall,1
11/3/24 13:00,대전시,15.7062,21.5,13,6,11,fall,1
11/3/24 14:00,대전시,14.931901,22.7,14,6,11,fall,1
11/3/24 15:00,대전시,13.157238,23.4,15,6,11,fall,1
11/3/24 16:00,대전시,9.290886,21.9,16,6,11,fall,1
11/3/24 17:00,대전시,7.259248,21.2,17,6,11,fall,1
11/3/24 18:00,대전시,6.352761,18.8,18,6,11,fall,1
11/3/24 19:00,대전시,6.257766,17.3,19,6,11,fall,1
11/3/24 20:00,대전시,6.25488,16,20,6,11,fall,1
11/3/24 21:00,대전시,6.255356,15.5,21,6,11,fall,1
11/3/24 22:00,대전시,6.25632,14.5,22,6,11,fall,1
11/3/24 23:00,대전시,6.257766,13.9,23,6,11,fall,1
11/4/24 0:00,대전시,6.25632,13.2,0,0,11,fall,0
11/3/24 1:00,부산시,2370.450736,16.1,1,6,11,fall,1
11/3/24 2:00,부산시,2023.633715,15.9,2,6,11,fall,1
11/3/24 3:00,부산시,2024.226762,15.7,3,6,11,fall,1
11/3/24 4:00,부산시,2024.716565,15.3,4,6,11,fall,1
11/3/24 5:00,부산시,2023.911592,15.1,5,6,11,fall,1
11/3/24 6:00,부산시,2023.768244,15.2,6,6,11,fall,1
11/3/24 7:00,부산시,2024.487444,14.9,7,6,11,fall,1
11/3/24 8:00,부산시,2032.475986,16.7,8,6,11,fall,1
11/3/24 9:00,부산시,2055.246003,18.7,9,6,11,fall,1
11/3/24 10:00,부산시,2078.824107,20.6,10,6,11,fall,1
11/3/24 11:00,부산시,2091.803432,21.2,11,6,11,fall,1
11/3/24 12:00,부산시,2096.425413,21.7,12,6,11,fall,1
11/3/24 13:00,부산시,2103.288017,22.4,13,6,11,fall,1
11/3/24 14:00,부산시,2098.205774,22.1,14,6,11,fall,1
11/3/24 15:00,부산시,2126.39786,21.8,15,6,11,fall,1
11/3/24 16:00,부산시,2438.639191,21,16,6,11,fall,1
11/3/24 17:00,부산시,2868.222263,19.8,17,6,11,fall,1
11/3/24 18:00,부산시,3199.02286,17.8,18,6,11,fall,1
11/3/24 19:00,부산시,3192.838053,16.6,19,6,11,fall,1
11/3/24 20:00,부산시,3196.287061,16.4,20,6,11,fall,1
11/3/24 21:00,부산시,3195.329815,15.7,21,6,11,fall,1
11/3/24 22:00,부산시,3101.895372,15.4,22,6,11,fall,1
11/3/24 23:00,부산시,2580.873469,15,23,6,11,fall,1
11/4/24 0:00,부산시,2194.24902,14.6,0,0,11,fall,0
11/4/24 1:00,강원도,1971.267849,17,1,0,11,fall,0
11/4/24 2:00,강원도,1906.004977,16.8,2,0,11,fall,0
11/4/24 3:00,강원도,1881.639498,15.7,3,0,11,fall,0
11/4/24 4:00,강원도,1898.343222,15.3,4,0,11,fall,0
11/4/24 5:00,강원도,1896.026916,14.7,5,0,11,fall,0
11/4/24 6:00,강원도,1876.855251,13.4,6,0,11,fall,0
11/4/24 7:00,강원도,1882.069568,12.7,7,0,11,fall,0
11/4/24 8:00,강원도,1897.436524,12.9,8,0,11,fall,0
11/4/24 9:00,강원도,1998.382864,14.1,9,0,11,fall,0
11/4/24 10:00,강원도,2169.743067,16.3,10,0,11,fall,0
11/4/24 11:00,강원도,2324.869554,18,11,0,11,fall,0
11/4/24 12:00,강원도,2288.812044,19.1,12,0,11,fall,0
11/4/24 13:00,강원도,2244.887694,18.9,13,0,11,fall,0
11/4/24 14:00,강원도,2114.315332,19,14,0,11,fall,0
11/4/24 15:00,강원도,2081.116209,18.6,15,0,11,fall,0
11/4/24 16:00,강원도,1935.059787,17.4,16,0,11,fall,0
11/4/24 17:00,강원도,1856.473096,16,17,0,11,fall,0
11/4/24 18:00,강원도,2016.56323,13.9,18,0,11,fall,0
11/4/24 19:00,강원도,2390.10166,12.1,19,0,11,fall,0
11/4/24 20:00,강원도,2422.9131,10,20,0,11,fall,0
11/4/24 21:00,강원도,2427.854617,9,21,0,11,fall,0
11/4/24 22:00,강원도,2168.563093,8.1,22,0,11,fall,0
11/4/24 23:00,강원도,1949.195923,7.6,23,0,11,fall,0
11/5/24 0:00,강원도,1759.775407,7,0,1,11,fall,0
11/4/24 1:00,서울시,377.454044,17.5,1,0,11,fall,0
11/4/24 2:00,서울시,372.28157,17.4,2,0,11,fall,0
11/4/24 3:00,서울시,372.231613,17.1,3,0,11,fall,0
11/4/24 4:00,서울시,372.334345,16.8,4,0,11,fall,0
11/4/24 5:00,서울시,372.06127,16.8,5,0,11,fall,0
11/4/24 6:00,서울시,372.372698,16.5,6,0,11,fall,0
11/4/24 7:00,서울시,372.25489,16.5,7,0,11,fall,0
11/4/24 8:00,서울시,372.399609,16.6,8,0,11,fall,0
11/4/24 9:00,서울시,383.06841,17.1,9,0,11,fall,0
11/4/24 10:00,서울시,410.464705,17.5,10,0,11,fall,0
11/4/24 11:00,서울시,391.757981,17.4,11,0,11,fall,0
11/4/24 12:00,서울시,420.066184,17.8,12,0,11,fall,0
11/4/24 13:00,서울시,424.538922,17.8,13,0,11,fall,0
11/4/24 14:00,서울시,409.108532,17.7,14,0,11,fall,0
11/4/24 15:00,서울시,378.645084,17.6,15,0,11,fall,0
11/4/24 16:00,서울시,374.559634,16.4,16,0,11,fall,0
11/4/24 17:00,서울시,381.500112,15.1,17,0,11,fall,0
11/4/24 18:00,서울시,373.565784,13.3,18,0,11,fall,0
11/4/24 19:00,서울시,373.140285,12.2,19,0,11,fall,0
11/4/24 20:00,서울시,373.01192,11.1,20,0,11,fall,0
11/4/24 21:00,서울시,373.027457,10.3,21,0,11,fall,0
11/4/24 22:00,서울시,372.729347,9.8,22,0,11,fall,0
11/4/24 23:00,서울시,382.611842,9.3,23,0,11,fall,0
11/5/24 0:00,서울시,387.327165,9,0,1,11,fall,0
11/4/24 1:00,대전시,6.25704,12.6,1,0,11,fall,0
11/4/24 2:00,대전시,6.255838,12.6,2,0,11,fall,0
11/4/24 3:00,대전시,6.256558,12.1,3,0,11,fall,0
11/4/24 4:00,대전시,6.256802,12.3,4,0,11,fall,0
11/4/24 5:00,대전시,6.255356,12.5,5,0,11,fall,0
11/4/24 6:00,대전시,6.256076,13.5,6,0,11,fall,0
11/4/24 7:00,대전시,6.254398,13.8,7,0,11,fall,0
11/4/24 8:00,대전시,6.360059,14.9,8,0,11,fall,0
11/4/24 9:00,대전시,7.574246,15.5,9,0,11,fall,0
11/4/24 10:00,대전시,10.041198,16.8,10,0,11,fall,0
11/4/24 11:00,대전시,10.400562,17.8,11,0,11,fall,0
11/4/24 12:00,대전시,12.874886,19.9,12,0,11,fall,0
11/4/24 13:00,대전시,12.413453,19.5,13,0,11,fall,0
11/4/24 14:00,대전시,12.504503,21.4,14,0,11,fall,0
11/4/24 15:00,대전시,11.559303,21,15,0,11,fall,0
11/4/24 16:00,대전시,10.622617,19,16,0,11,fall,0
11/4/24 17:00,대전시,8.100335,16.1,17,0,11,fall,0
11/4/24 18:00,대전시,6.381137,13.6,18,0,11,fall,0
11/4/24 19:00,대전시,6.307215,13,19,0,11,fall,0
11/4/24 20:00,대전시,6.306488,11.9,20,0,11,fall,0
11/4/24 21:00,대전시,6.307215,11.2,21,0,11,fall,0
11/4/24 22:00,대전시,6.303352,10,22,0,11,fall,0
11/4/24 23:00,대전시,6.306006,9.7,23,0,11,fall,0
11/5/24 0:00,대전시,6.307691,9.4,0,1,11,fall,0
11/4/24 1:00,부산시,2024.152626,14.6,1,0,11,fall,0
11/4/24 2:00,부산시,2024.696169,14.3,2,0,11,fall,0
11/4/24 3:00,부산시,2025.327496,14.9,3,0,11,fall,0
11/4/24 4:00,부산시,2025.566521,14.8,4,0,11,fall,0
11/4/24 5:00,부산시,2024.459856,14.4,5,0,11,fall,0
11/4/24 6:00,부산시,2043.508004,14.3,6,0,11,fall,0
11/4/24 7:00,부산시,2199.71439,14.2,7,0,11,fall,0
11/4/24 8:00,부산시,2821.542474,16.4,8,0,11,fall,0
11/4/24 9:00,부산시,3228.928304,17.5,9,0,11,fall,0
11/4/24 10:00,부산시,3255.875437,18.9,10,0,11,fall,0
11/4/24 11:00,부산시,3268.962935,20.3,11,0,11,fall,0
11/4/24 12:00,부산시,2667.174382,21.8,12,0,11,fall,0
11/4/24 13:00,부산시,2095.319902,22.7,13,0,11,fall,0
11/4/24 14:00,부산시,2088.021886,22.9,14,0,11,fall,0
11/4/24 15:00,부산시,2171.460261,23.1,15,0,11,fall,0
11/4/24 16:00,부산시,2893.260349,22.1,16,0,11,fall,0
11/4/24 17:00,부산시,3212.449773,20.5,17,0,11,fall,0
11/4/24 18:00,부산시,3201.92247,18.9,18,0,11,fall,0
11/4/24 19:00,부산시,3197.675756,18.7,19,0,11,fall,0
11/4/24 20:00,부산시,3199.901795,18.2,20,0,11,fall,0
11/4/24 21:00,부산시,3197.69687,17.5,21,0,11,fall,0
11/4/24 22:00,부산시,2654.260545,17.4,22,0,11,fall,0
11/4/24 23:00,부산시,2413.541062,16.4,23,0,11,fall,0
11/5/24 0:00,부산시,2272.819876,16.2,0,1,11,fall,0
11/5/24 1:00,강원도,1655.900593,6.8,1,1,11,fall,0
11/5/24 2:00,강원도,1652.674518,6.5,2,1,11,fall,0
11/5/24 3:00,강원도,1657.134115,6,3,1,11,fall,0
11/5/24 4:00,강원도,1663.204548,6,4,1,11,fall,0
11/5/24 5:00,강원도,1673.525267,5.7,5,1,11,fall,0
11/5/24 6:00,강원도,1663.51438,5.8,6,1,11,fall,0
11/5/24 7:00,강원도,1669.816355,5.3,7,1,11,fall,0
11/5/24 8:00,강원도,1688.929412,5.2,8,1,11,fall,0
11/5/24 9:00,강원도,1803.50386,7.3,9,1,11,fall,0
11/5/24 10:00,강원도,1971.794298,9.6,10,1,11,fall,0
11/5/24 11:00,강원도,1971.60936,12.3,11,1,11,fall,0
11/5/24 12:00,강원도,1698.987738,14.4,12,1,11,fall,0
11/5/24 13:00,강원도,1414.579333,15.1,13,1,11,fall,0
11/5/24 14:00,강원도,1651.598995,16.1,14,1,11,fall,0
11/5/24 15:00,강원도,1889.941099,16.6,15,1,11,fall,0
11/5/24 16:00,강원도,1950.173798,15.9,16,1,11,fall,0
11/5/24 17:00,강원도,1885.649091,14.8,17,1,11,fall,0
11/5/24 18:00,강원도,2276.214471,13.1,18,1,11,fall,0
11/5/24 19:00,강원도,2688.38138,11,19,1,11,fall,0
11/5/24 20:00,강원도,3163.785064,9.5,20,1,11,fall,0
11/5/24 21:00,강원도,3124.45709,7.8,21,1,11,fall,0
11/5/24 22:00,강원도,3090.39527,6.6,22,1,11,fall,0
11/5/24 23:00,강원도,3049.797553,5.3,23,1,11,fall,0
11/6/24 0:00,강원도,2768.777257,3.8,0,2,11,fall,0
11/5/24 1:00,서울시,383.625383,8.7,1,1,11,fall,0
11/5/24 2:00,서울시,372.435805,8.1,2,1,11,fall,0
11/5/24 3:00,서울시,372.458869,7.8,3,1,11,fall,0
11/5/24 4:00,서울시,372.446222,7.5,4,1,11,fall,0
11/5/24 5:00,서울시,372.516265,7.4,5,1,11,fall,0
11/5/24 6:00,서울시,372.516019,6.6,6,1,11,fall,0
11/5/24 7:00,서울시,372.634384,6,7,1,11,fall,0
11/5/24 8:00,서울시,375.41621,5.6,8,1,11,fall,0
11/5/24 9:00,서울시,398.819495,7.4,9,1,11,fall,0
11/5/24 10:00,서울시,415.302607,10,10,1,11,fall,0
11/5/24 11:00,서울시,381.919304,11.7,11,1,11,fall,0
11/5/24 12:00,서울시,378.228529,12.8,12,1,11,fall,0
11/5/24 13:00,서울시,377.324217,13.5,13,1,11,fall,0
11/5/24 14:00,서울시,377.018369,14.3,14,1,11,fall,0
11/5/24 15:00,서울시,383.91946,14.4,15,1,11,fall,0
11/5/24 16:00,서울시,388.947054,13.1,16,1,11,fall,0
11/5/24 17:00,서울시,392.525447,12,17,1,11,fall,0
11/5/24 18:00,서울시,395.74829,10.6,18,1,11,fall,0
11/5/24 19:00,서울시,386.19632,9.5,19,1,11,fall,0
11/5/24 20:00,서울시,374.851532,8.4,20,1,11,fall,0
11/5/24 21:00,서울시,383.265516,7.3,21,1,11,fall,0
11/5/24 22:00,서울시,375.084863,6.4,22,1,11,fall,0
11/5/24 23:00,서울시,400.873265,6.4,23,1,11,fall,0
11/6/24 0:00,서울시,423.243522,6,0,2,11,fall,0
11/5/24 1:00,대전시,6.307208,9.1,1,1,11,fall,0
11/5/24 2:00,대전시,6.310101,8.7,2,1,11,fall,0
11/5/24 3:00,대전시,6.307208,8.5,3,1,11,fall,0
11/5/24 4:00,대전시,6.308411,8.3,4,1,11,fall,0
11/5/24 5:00,대전시,6.310101,7.7,5,1,11,fall,0
11/5/24 6:00,대전시,6.309619,7.5,6,1,11,fall,0
11/5/24 7:00,대전시,6.312267,7.5,7,1,11,fall,0
11/5/24 8:00,대전시,6.593256,8.1,8,1,11,fall,0
11/5/24 9:00,대전시,7.644368,9.1,9,1,11,fall,0
11/5/24 10:00,대전시,16.438836,11.4,10,1,11,fall,0
11/5/24 11:00,대전시,44.990029,13.2,11,1,11,fall,0
11/5/24 12:00,대전시,59.088469,14.1,12,1,11,fall,0
11/5/24 13:00,대전시,59.390631,15,13,1,11,fall,0
11/5/24 14:00,대전시,58.659001,15.3,14,1,11,fall,0
11/5/24 15:00,대전시,56.944118,15.3,15,1,11,fall,0
11/5/24 16:00,대전시,54.491536,14.6,16,1,11,fall,0
11/5/24 17:00,대전시,51.406647,12.8,17,1,11,fall,0
11/5/24 18:00,대전시,49.877192,10.8,18,1,11,fall,0
11/5/24 19:00,대전시,49.788177,9.1,19,1,11,fall,0
11/5/24 20:00,대전시,49.814992,8,20,1,11,fall,0
11/5/24 21:00,대전시,49.796976,7.4,21,1,11,fall,0
11/5/24 22:00,대전시,49.784778,6.9,22,1,11,fall,0
11/5/24 23:00,대전시,49.78976,6.3,23,1,11,fall,0
11/6/24 0:00,대전시,49.791844,5.3,0,2,11,fall,0
11/5/24 1:00,부산시,2024.290509,15.3,1,1,11,fall,0
11/5/24 2:00,부산시,2024.769687,14.5,2,1,11,fall,0
11/5/24 3:00,부산시,2025.851723,14.1,3,1,11,fall,0
11/5/24 4:00,부산시,2025.704328,13.6,4,1,11,fall,0
11/5/24 5:00,부산시,2036.886617,13.5,5,1,11,fall,0
11/5/24 6:00,부산시,2276.605707,13.5,6,1,11,fall,0
11/5/24 7:00,부산시,2949.549588,13.5,7,1,11,fall,0
11/5/24 8:00,부산시,3197.124774,13.8,8,1,11,fall,0
11/5/24 9:00,부산시,3210.075019,15.4,9,1,11,fall,0
11/5/24 10:00,부산시,2995.110798,15.6,10,1,11,fall,0
11/5/24 11:00,부산시,2243.534476,16.1,11,1,11,fall,0
11/5/24 12:00,부산시,2250.467421,15.2,12,1,11,fall,0
11/5/24 13:00,부산시,2267.781023,17,13,1,11,fall,0
11/5/24 14:00,부산시,2381.106451,18.5,14,1,11,fall,0
11/5/24 15:00,부산시,2854.219571,19.7,15,1,11,fall,0
11/5/24 16:00,부산시,3322.256535,18.8,16,1,11,fall,0
11/5/24 17:00,부산시,3348.972074,17.1,17,1,11,fall,0
11/5/24 18:00,부산시,3211.150651,15.5,18,1,11,fall,0
11/5/24 19:00,부산시,3199.859579,14.9,19,1,11,fall,0
11/5/24 20:00,부산시,3199.641714,14,20,1,11,fall,0
11/5/24 21:00,부산시,3195.433384,12.9,21,1,11,fall,0
11/5/24 22:00,부산시,3196.282235,12.2,22,1,11,fall,0
11/5/24 23:00,부산시,3196.59634,11.9,23,1,11,fall,0
11/6/24 0:00,부산시,3198.003432,11.2,0,2,11,fall,0
11/6/24 1:00,강원도,2320.40606,3,1,2,11,fall,0
11/6/24 2:00,강원도,2337.711787,2,2,2,11,fall,0
11/6/24 3:00,강원도,2348.381358,1.2,3,2,11,fall,0
11/6/24 4:00,강원도,2374.697949,0.4,4,2,11,fall,0
11/6/24 5:00,강원도,2416.497255,-0.2,5,2,11,fall,0
11/6/24 6:00,강원도,2454.5315,-0.9,6,2,11,fall,0
11/6/24 7:00,강원도,2567.431827,-1.5,7,2,11,fall,0
11/6/24 8:00,강원도,2714.796583,-0.9,8,2,11,fall,0
11/6/24 9:00,강원도,2559.09906,2.3,9,2,11,fall,0
11/6/24 10:00,강원도,2182.79752,5.5,10,2,11,fall,0
11/6/24 11:00,강원도,2178.852645,8.1,11,2,11,fall,0
11/6/24 12:00,강원도,1921.522034,10.2,12,2,11,fall,0
11/6/24 13:00,강원도,1690.46498,11.6,13,2,11,fall,0
11/6/24 14:00,강원도,1924.66871,12.4,14,2,11,fall,0
11/6/24 15:00,강원도,2061.253749,13.4,15,2,11,fall,0
11/6/24 16:00,강원도,1942.173248,13.2,16,2,11,fall,0
11/6/24 17:00,강원도,1991.744427,11.9,17,2,11,fall,0
11/6/24 18:00,강원도,2031.784994,10.4,18,2,11,fall,0
11/6/24 19:00,강원도,2078.292829,7.3,19,2,11,fall,0
11/6/24 20:00,강원도,2086.805119,5.5,20,2,11,fall,0
11/6/24 21:00,강원도,2014.154822,4.1,21,2,11,fall,0
11/6/24 22:00,강원도,1752.795857,3,22,2,11,fall,0
11/6/24 23:00,강원도,1892.100335,2.1,23,2,11,fall,0
11/7/24 0:00,강원도,1874.360577,1.5,0,3,11,fall,0
11/6/24 1:00,서울시,408.109149,5.6,1,2,11,fall,0
11/6/24 2:00,서울시,388.849356,5.1,2,2,11,fall,0
11/6/24 3:00,서울시,389.615039,5.4,3,2,11,fall,0
11/6/24 4:00,서울시,391.197676,5.1,4,2,11,fall,0
11/6/24 5:00,서울시,401.850369,4.4,5,2,11,fall,0
11/6/24 6:00,서울시,426.492542,4.2,6,2,11,fall,0
11/6/24 7:00,서울시,432.161849,5.1,7,2,11,fall,0
11/6/24 8:00,서울시,431.988638,5,8,2,11,fall,0
11/6/24 9:00,서울시,428.628224,7,9,2,11,fall,0
11/6/24 10:00,서울시,424.121371,8.1,10,2,11,fall,0
11/6/24 11:00,서울시,417.424802,9.3,11,2,11,fall,0
11/6/24 12:00,서울시,418.673349,10.9,12,2,11,fall,0
11/6/24 13:00,서울시,388.392208,11.5,13,2,11,fall,0
11/6/24 14:00,서울시,413.474778,11.8,14,2,11,fall,0
11/6/24 15:00,서울시,411.044058,12.4,15,2,11,fall,0
11/6/24 16:00,서울시,408.207944,11.9,16,2,11,fall,0
11/6/24 17:00,서울시,408.92377,10.4,17,2,11,fall,0
11/6/24 18:00,서울시,391.858883,9,18,2,11,fall,0
11/6/24 19:00,서울시,411.402072,8.5,19,2,11,fall,0
11/6/24 20:00,서울시,413.745449,7.7,20,2,11,fall,0
11/6/24 21:00,서울시,379.449127,6.7,21,2,11,fall,0
11/6/24 22:00,서울시,384.760111,6.1,22,2,11,fall,0
11/6/24 23:00,서울시,384.807536,5.2,23,2,11,fall,0
11/7/24 0:00,서울시,422.573321,4.7,0,3,11,fall,0
11/6/24 1:00,대전시,49.387749,5.7,1,2,11,fall,0
11/6/24 2:00,대전시,33.744151,4.5,2,2,11,fall,0
11/6/24 3:00,대전시,5.497998,4,3,2,11,fall,0
11/6/24 4:00,대전시,5.498962,3.6,4,2,11,fall,0
11/6/24 5:00,대전시,5.492933,2.9,5,2,11,fall,0
11/6/24 6:00,대전시,5.485945,2.9,6,2,11,fall,0
11/6/24 7:00,대전시,5.492695,2.5,7,2,11,fall,0
11/6/24 8:00,대전시,5.872145,4,8,2,11,fall,0
11/6/24 9:00,대전시,8.57586,8,9,2,11,fall,0
11/6/24 10:00,대전시,11.518508,10,10,2,11,fall,0
11/6/24 11:00,대전시,13.649362,11.5,11,2,11,fall,0
11/6/24 12:00,대전시,14.932857,12.4,12,2,11,fall,0
11/6/24 13:00,대전시,15.282368,13.1,13,2,11,fall,0
11/6/24 14:00,대전시,14.493354,14,14,2,11,fall,0
11/6/24 15:00,대전시,12.958178,13.9,15,2,11,fall,0
11/6/24 16:00,대전시,10.593978,13.4,16,2,11,fall,0
11/6/24 17:00,대전시,7.231969,10.6,17,2,11,fall,0
11/6/24 18:00,대전시,5.459726,8.3,18,2,11,fall,0
11/6/24 19:00,대전시,5.874284,6.5,19,2,11,fall,0
11/6/24 20:00,대전시,5.882718,6,20,2,11,fall,0
11/6/24 21:00,대전시,5.715189,5.6,21,2,11,fall,0
11/6/24 22:00,대전시,5.351444,5.1,22,2,11,fall,0
11/6/24 23:00,대전시,5.364943,4.1,23,2,11,fall,0
11/7/24 0:00,대전시,5.540912,3.4,0,3,11,fall,0
11/6/24 1:00,부산시,2709.722882,10.7,1,2,11,fall,0
11/6/24 2:00,부산시,2025.812592,10.1,2,2,11,fall,0
11/6/24 3:00,부산시,2026.578286,9.7,3,2,11,fall,0
11/6/24 4:00,부산시,2026.694425,9,4,2,11,fall,0
11/6/24 5:00,부산시,2025.548857,8.5,5,2,11,fall,0
11/6/24 6:00,부산시,2054.461799,8.6,6,2,11,fall,0
11/6/24 7:00,부산시,2492.883463,9.5,7,2,11,fall,0
11/6/24 8:00,부산시,3159.371555,10.4,8,2,11,fall,0
11/6/24 9:00,부산시,3223.635176,11.3,9,2,11,fall,0
11/6/24 10:00,부산시,3047.02677,13.8,10,2,11,fall,0
11/6/24 11:00,부산시,2681.388688,14.3,11,2,11,fall,0
11/6/24 12:00,부산시,2356.757773,15.8,12,2,11,fall,0
11/6/24 13:00,부산시,2295.932029,16.7,13,2,11,fall,0
11/6/24 14:00,부산시,2449.089376,16.5,14,2,11,fall,0
11/6/24 15:00,부산시,2857.291429,16.5,15,2,11,fall,0
11/6/24 16:00,부산시,3354.820453,15.7,16,2,11,fall,0
11/6/24 17:00,부산시,3222.079003,13.8,17,2,11,fall,0
11/6/24 18:00,부산시,3098.098441,12.3,18,2,11,fall,0
11/6/24 19:00,부산시,2421.716722,11.8,19,2,11,fall,0
11/6/24 20:00,부산시,2422.23378,11.2,20,2,11,fall,0
11/6/24 21:00,부산시,2420.007655,10.3,21,2,11,fall,0
11/6/24 22:00,부산시,2420.040825,10,22,2,11,fall,0
11/6/24 23:00,부산시,2418.247271,9.8,23,2,11,fall,0
11/7/24 0:00,부산시,2420.814059,9.7,0,3,11,fall,0
11/7/24 1:00,강원도,1683.658201,1.2,1,3,11,fall,0
11/7/24 2:00,강원도,1671.330804,0.5,2,3,11,fall,0
11/7/24 3:00,강원도,1664.816044,0.1,3,3,11,fall,0
11/7/24 4:00,강원도,1661.135429,-0.6,4,3,11,fall,0
11/7/24 5:00,강원도,1662.67165,-1,5,3,11,fall,0
11/7/24 6:00,강원도,1662.932039,-1.1,6,3,11,fall,0
11/7/24 7:00,강원도,1719.135275,-1.6,7,3,11,fall,0
11/7/24 8:00,강원도,1861.038211,-0.9,8,3,11,fall,0
11/7/24 9:00,강원도,1955.271602,2,9,3,11,fall,0
11/7/24 10:00,강원도,2096.916756,4.5,10,3,11,fall,0
11/7/24 11:00,강원도,2196.189566,7.4,11,3,11,fall,0
11/7/24 12:00,강원도,2114.23588,9.7,12,3,11,fall,0
11/7/24 13:00,강원도,1888.790426,12.1,13,3,11,fall,0
11/7/24 14:00,강원도,2039.178236,13.7,14,3,11,fall,0
11/7/24 15:00,강원도,2058.896631,14.3,15,3,11,fall,0
11/7/24 16:00,강원도,2004.447073,14.8,16,3,11,fall,0
11/7/24 17:00,강원도,2158.30525,13.4,17,3,11,fall,0
11/7/24 18:00,강원도,2368.649139,9.7,18,3,11,fall,0
11/7/24 19:00,강원도,2655.917919,7.2,19,3,11,fall,0
11/7/24 20:00,강원도,2927.886691,5.2,20,3,11,fall,0
11/7/24 21:00,강원도,2915.712995,4.3,21,3,11,fall,0
11/7/24 22:00,강원도,2657.567242,3.3,22,3,11,fall,0
11/7/24 23:00,강원도,2760.320475,2.3,23,3,11,fall,0
11/8/24 0:00,강원도,2715.264387,2.1,0,4,11,fall,0
11/7/24 1:00,서울시,424.979941,4,1,3,11,fall,0
11/7/24 2:00,서울시,417.410474,3.6,2,3,11,fall,0
11/7/24 3:00,서울시,425.070511,3.3,3,3,11,fall,0
11/7/24 4:00,서울시,424.954872,3,4,3,11,fall,0
11/7/24 5:00,서울시,424.840314,2.6,5,3,11,fall,0
11/7/24 6:00,서울시,424.494097,2,6,3,11,fall,0
11/7/24 7:00,서울시,424.24477,1.7,7,3,11,fall,0
11/7/24 8:00,서울시,425.787979,1.9,8,3,11,fall,0
11/7/24 9:00,서울시,427.104698,4.5,9,3,11,fall,0
11/7/24 10:00,서울시,431.642936,8,10,3,11,fall,0
11/7/24 11:00,서울시,433.972033,10.4,11,3,11,fall,0
11/7/24 12:00,서울시,431.887421,11.7,12,3,11,fall,0
11/7/24 13:00,서울시,430.497062,14.2,13,3,11,fall,0
11/7/24 14:00,서울시,414.026507,14.5,14,3,11,fall,0
11/7/24 15:00,서울시,411.516301,15.4,15,3,11,fall,0
11/7/24 16:00,서울시,411.843235,15,16,3,11,fall,0
11/7/24 17:00,서울시,419.830434,13.2,17,3,11,fall,0
11/7/24 18:00,서울시,417.772487,10.9,18,3,11,fall,0
11/7/24 19:00,서울시,404.515739,10,19,3,11,fall,0
