datetime,region,power,temp,hour,weekday,month,season,is_weekend,temp_source,temp_clim,is_holiday,is_holiday_eve,is_kpx_peak_hour,is_dr_window_proxy,is_extreme_heat,is_extreme_cold,is_heatwave_day,is_coldwave_day,seoul_district_cv
1/11/23 18:00,부산시,5898.29354070341,5.6,18,2,1,winter,0,open_meteo,5.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 19:00,부산시,5899.293420944248,7.2,19,2,1,winter,0,open_meteo,7.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 1:00,부산시,5119.386833090602,1.4,1,2,1,winter,0,open_meteo,1.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 20:00,부산시,5898.29354070341,6.6,20,2,1,winter,0,open_meteo,6.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 21:00,부산시,5897.293660462572,5.8,21,2,1,winter,0,open_meteo,5.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 22:00,부산시,5896.293780221734,3.4,22,2,1,winter,0,open_meteo,3.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 23:00,부산시,5895.293899980897,2.5,23,2,1,winter,0,open_meteo,2.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 2:00,부산시,5108.388150441384,0.9,2,2,1,winter,0,open_meteo,0.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 3:00,부산시,5108.388150441384,0.6,3,2,1,winter,0,open_meteo,0.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 4:00,부산시,5109.388030682222,0.4,4,2,1,winter,0,open_meteo,0.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 5:00,부산시,5153.382761279095,-0.3,5,2,1,winter,0,open_meteo,-0.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 6:00,부산시,5244.371863195353,-1.1,6,2,1,winter,0,open_meteo,-1.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 7:00,부산시,5864.297612514918,-1.6,7,2,1,winter,0,open_meteo,-1.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 8:00,부산시,5930.289708410227,-1.6,8,2,1,winter,0,open_meteo,-1.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/23 9:00,부산시,5927.2900676877125,0.6,9,2,1,winter,0,open_meteo,0.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 0:00,부산시,4474.790978,1.1,0,3,1,winter,0,open_meteo,1.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 10:00,부산시,6009.439440369333,2.3,10,3,1,winter,0,open_meteo,2.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 11:00,부산시,5703.818300684731,4.7,11,3,1,winter,0,open_meteo,4.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 12:00,부산시,5271.91582515846,6.3,12,3,1,winter,0,open_meteo,6.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 13:00,부산시,5272.547261,7.4,13,3,1,winter,0,open_meteo,7.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 14:00,부산시,4919.922939,8.0,14,3,1,winter,0,open_meteo,8.0,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 15:00,부산시,4913.329531,8.1,15,3,1,winter,0,open_meteo,8.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 16:00,부산시,4938.73035,7.8,16,3,1,winter,0,open_meteo,7.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 17:00,부산시,5277.707513,5.9,17,3,1,winter,0,open_meteo,5.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 18:00,부산시,5633.606464202547,3.0,18,3,1,winter,0,open_meteo,3.0,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 19:00,부산시,5548.931014078078,2.5,19,3,1,winter,0,open_meteo,2.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 1:00,부산시,4466.579582,0.3,1,3,1,winter,0,open_meteo,0.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 20:00,부산시,5549.595629,1.8,20,3,1,winter,0,open_meteo,1.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 21:00,부산시,4942.400926,1.4,21,3,1,winter,0,open_meteo,1.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 22:00,부산시,4850.43059,0.3,22,3,1,winter,0,open_meteo,0.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 23:00,부산시,4626.044129,0.0,23,3,1,winter,0,open_meteo,0.0,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 2:00,부산시,4463.83246,-0.8,2,3,1,winter,0,open_meteo,-0.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 3:00,부산시,4463.693982,-1.9,3,3,1,winter,0,open_meteo,-1.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 4:00,부산시,4464.642352,-2.8,4,3,1,winter,0,open_meteo,-2.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 5:00,부산시,4464.381692,-3.2,5,3,1,winter,0,open_meteo,-3.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 6:00,부산시,4460.735367,-3.4,6,3,1,winter,0,open_meteo,-3.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 7:00,부산시,4513.677106,-3.8,7,3,1,winter,0,open_meteo,-3.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 8:00,부산시,4922.921528,-3.8,8,3,1,winter,0,open_meteo,-3.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/11/24 9:00,부산시,6074.623582036153,-1.2,9,3,1,winter,0,open_meteo,-1.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 0:00,부산시,3187.61820779157,1.4,0,6,1,winter,1,open_meteo,1.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 10:00,부산시,2693.677368817594,3.4,10,6,1,winter,1,open_meteo,3.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 11:00,부산시,2700.67653050346,4.3,11,6,1,winter,1,open_meteo,4.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 12:00,부산시,2701.676410744298,5.3,12,6,1,winter,1,open_meteo,5.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 13:00,부산시,2701.676410744298,5.8,13,6,1,winter,1,open_meteo,5.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 14:00,부산시,2698.6767700217843,6.1,14,6,1,winter,1,open_meteo,6.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 15:00,부산시,2703.676171225974,6.2,15,6,1,winter,1,open_meteo,6.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 16:00,부산시,2835.6603630165914,5.6,16,6,1,winter,1,open_meteo,5.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 17:00,부산시,2855.657967833351,4.3,17,6,1,winter,1,open_meteo,4.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 18:00,부산시,2858.6576085558654,2.6,18,6,1,winter,1,open_meteo,2.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 19:00,부산시,2790.6657521788807,1.7,19,6,1,winter,1,open_meteo,1.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 1:00,부산시,2670.68012327832,2.0,1,6,1,winter,1,open_meteo,2.0,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 20:00,부산시,2671.6800035191577,0.9,20,6,1,winter,1,open_meteo,0.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 21:00,부산시,2669.680243037482,0.5,21,6,1,winter,1,open_meteo,0.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 22:00,부산시,2668.6803627966437,0.6,22,6,1,winter,1,open_meteo,0.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 23:00,부산시,2668.6803627966437,0.1,23,6,1,winter,1,open_meteo,0.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 2:00,부산시,2666.680602314968,1.6,2,6,1,winter,1,open_meteo,1.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 3:00,부산시,2666.680602314968,1.6,3,6,1,winter,1,open_meteo,1.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 4:00,부산시,2667.680482555806,1.5,4,6,1,winter,1,open_meteo,1.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 5:00,부산시,2667.680482555806,1.1,5,6,1,winter,1,open_meteo,1.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 6:00,부산시,2667.680482555806,1.0,6,6,1,winter,1,open_meteo,1.0,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 7:00,부산시,2668.6803627966437,0.6,7,6,1,winter,1,open_meteo,0.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 8:00,부산시,2671.6800035191577,-0.4,8,6,1,winter,1,open_meteo,-0.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/20 9:00,부산시,2683.678566409214,1.9,9,6,1,winter,1,open_meteo,1.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 0:00,부산시,6234.253301624981,-2.8,0,1,1,winter,0,open_meteo,-2.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 10:00,부산시,6307.244559206156,-0.5,10,1,1,winter,0,open_meteo,-0.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 11:00,부산시,6297.245756797775,1.3,11,1,1,winter,0,open_meteo,1.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 12:00,부산시,6273.248631017664,2.5,12,1,1,winter,0,open_meteo,2.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 13:00,부산시,6279.247912462692,3.5,13,1,1,winter,0,open_meteo,3.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 14:00,부산시,6327.242164022916,3.8,14,1,1,winter,0,open_meteo,3.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 15:00,부산시,6463.225876776885,4.1,15,1,1,winter,0,open_meteo,4.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 16:00,부산시,6761.190188546611,3.8,16,1,1,winter,0,open_meteo,3.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 17:00,부산시,6305.24479872448,2.1,17,1,1,winter,0,open_meteo,2.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 18:00,부산시,6236.253062106657,0.2,18,1,1,winter,0,open_meteo,0.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 19:00,부산시,6236.253062106657,-2.2,19,1,1,winter,0,open_meteo,-2.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 1:00,부산시,6226.254259698277,-3.4,1,1,1,winter,0,open_meteo,-3.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 20:00,부산시,6236.253062106657,-2.8,20,1,1,winter,0,open_meteo,-2.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 21:00,부산시,6237.252942347495,-3.5,21,1,1,winter,0,open_meteo,-3.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 22:00,부산시,6235.253181865819,-2.1,22,1,1,winter,0,open_meteo,-2.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 23:00,부산시,6234.253301624981,-1.9,23,1,1,winter,0,open_meteo,-1.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 2:00,부산시,6230.253780661629,-3.8,2,1,1,winter,0,open_meteo,-3.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 3:00,부산시,6230.253780661629,-4.2,3,1,1,winter,0,open_meteo,-4.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 4:00,부산시,6229.253900420791,-4.6,4,1,1,winter,0,open_meteo,-4.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 5:00,부산시,6237.252942347495,-5.2,5,1,1,winter,0,open_meteo,-5.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 6:00,부산시,6253.251026200904,-5.8,6,1,1,winter,0,open_meteo,-5.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 7:00,부산시,6277.248151981015,-6.2,7,1,1,winter,0,open_meteo,-6.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 8:00,부산시,6537.217014598898,-6.2,8,1,1,winter,0,open_meteo,-6.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/21 9:00,부산시,6592.210427844988,-3.9,9,1,1,winter,0,open_meteo,-3.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 0:00,부산시,5338.360605834126,-5.8,0,2,1,winter,0,open_meteo,-5.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 10:00,부산시,6281.247672944368,-4.2,10,2,1,winter,0,open_meteo,-4.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 11:00,부산시,5915.291504797657,-2.5,11,2,1,winter,0,open_meteo,-2.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 12:00,부산시,5925.290307206036,-0.9,12,2,1,winter,0,open_meteo,-0.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 13:00,부산시,5927.2900676877125,0.5,13,2,1,winter,0,open_meteo,0.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 14:00,부산시,6007.2804869547535,1.4,14,2,1,winter,0,open_meteo,1.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 15:00,부산시,6368.237253897274,1.8,15,2,1,winter,0,open_meteo,1.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 16:00,부산시,6649.203601572754,1.6,16,2,1,winter,0,open_meteo,1.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 17:00,부산시,6640.204679405212,0.9,17,2,1,winter,0,open_meteo,0.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 18:00,부산시,6314.243720892022,-1.5,18,2,1,winter,0,open_meteo,-1.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 19:00,부산시,6273.248631017664,-2.6,19,2,1,winter,0,open_meteo,-2.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 1:00,부산시,4815.423239875848,-6.3,1,2,1,winter,0,open_meteo,-6.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 20:00,부산시,6266.249469331798,-3.3,20,2,1,winter,0,open_meteo,-3.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 21:00,부산시,5984.283241415479,-4.0,21,2,1,winter,0,open_meteo,-4.0,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 22:00,부산시,5874.2964149232985,-2.5,22,2,1,winter,0,open_meteo,-2.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 23:00,부산시,5874.2964149232985,-2.3,23,2,1,winter,0,open_meteo,-2.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 2:00,부산시,4700.437012179476,-6.7,2,2,1,winter,0,open_meteo,-6.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 3:00,부산시,4701.4368924203145,-6.8,3,2,1,winter,0,open_meteo,-6.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 4:00,부산시,4701.4368924203145,-6.9,4,2,1,winter,0,open_meteo,-6.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 5:00,부산시,4726.433898441264,-7.2,5,2,1,winter,0,open_meteo,-7.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 6:00,부산시,5058.394138399483,-7.6,6,2,1,winter,0,open_meteo,-7.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 7:00,부산시,5702.317013499161,-7.7,7,2,1,winter,0,open_meteo,-7.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 8:00,부산시,6280.24779270353,-7.7,8,2,1,winter,0,open_meteo,-7.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/22 9:00,부산시,6288.246834630234,-6.0,9,2,1,winter,0,open_meteo,-6.0,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 0:00,부산시,5893.29413949922,1.6,0,3,1,winter,0,open_meteo,1.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 10:00,부산시,5543.336055205918,5.8,10,3,1,winter,0,open_meteo,5.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 11:00,부산시,5555.334618095973,9.9,11,3,1,winter,0,open_meteo,9.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 12:00,부산시,5558.334258818488,12.5,12,3,1,winter,0,open_meteo,12.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 13:00,부산시,5559.334139059326,13.6,13,3,1,winter,0,open_meteo,13.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 14:00,부산시,5555.334618095973,13.9,14,3,1,winter,0,open_meteo,13.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 15:00,부산시,5528.337851593347,14.0,15,3,1,winter,0,open_meteo,14.0,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 16:00,부산시,5516.3392887032915,13.6,16,3,1,winter,0,open_meteo,13.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 17:00,부산시,5511.339887499101,11.6,17,3,1,winter,0,open_meteo,11.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 18:00,부산시,5508.340246776587,9.2,18,3,1,winter,0,open_meteo,9.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 19:00,부산시,5510.3400072582635,8.6,19,3,1,winter,0,open_meteo,8.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 1:00,부산시,5891.294379017544,1.0,1,3,1,winter,0,open_meteo,1.0,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 20:00,부산시,5508.340246776587,9.9,20,3,1,winter,0,open_meteo,9.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 21:00,부산시,5507.340366535749,9.2,21,3,1,winter,0,open_meteo,9.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 22:00,부산시,5507.340366535749,10.6,22,3,1,winter,0,open_meteo,10.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 23:00,부산시,5507.340366535749,10.8,23,3,1,winter,0,open_meteo,10.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 2:00,부산시,5888.294738295031,0.5,2,3,1,winter,0,open_meteo,0.5,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 3:00,부산시,5890.294498776706,-0.2,3,3,1,winter,0,open_meteo,-0.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 4:00,부산시,5891.294379017544,-0.9,4,3,1,winter,0,open_meteo,-0.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 5:00,부산시,5890.294498776706,-1.4,5,3,1,winter,0,open_meteo,-1.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 6:00,부산시,5890.294498776706,-1.9,6,3,1,winter,0,open_meteo,-1.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 7:00,부산시,5885.295097572516,-2.2,7,3,1,winter,0,open_meteo,-2.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 8:00,부산시,5865.297492755756,-2.3,8,3,1,winter,0,open_meteo,-2.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/23 9:00,부산시,5521.338689907481,1.1,9,3,1,winter,0,open_meteo,1.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 0:00,부산시,4463.383704,-0.7,0,4,1,winter,0,open_meteo,-0.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 10:00,부산시,5681.047156064557,4.9,10,4,1,winter,0,open_meteo,4.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 11:00,부산시,5522.8481331161765,7.1,11,4,1,winter,0,open_meteo,7.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 12:00,부산시,5523.509624,8.2,12,4,1,winter,0,open_meteo,8.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 13:00,부산시,4914.450519,8.9,13,4,1,winter,0,open_meteo,8.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 14:00,부산시,4914.696777,9.2,14,4,1,winter,0,open_meteo,9.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 15:00,부산시,4912.767381,9.3,15,4,1,winter,0,open_meteo,9.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 16:00,부산시,5117.59859,8.9,16,4,1,winter,0,open_meteo,8.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 17:00,부산시,5641.2353804605,6.9,17,4,1,winter,0,open_meteo,6.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 18:00,부산시,5603.188067520563,4.3,18,4,1,winter,0,open_meteo,4.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 19:00,부산시,5603.859181,2.8,19,4,1,winter,0,open_meteo,2.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 1:00,부산시,4462.669482,0.3,1,4,1,winter,0,open_meteo,0.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 20:00,부산시,4859.005709,1.1,20,4,1,winter,0,open_meteo,1.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 21:00,부산시,4855.068843,0.2,21,4,1,winter,0,open_meteo,0.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 22:00,부산시,4851.151266,-0.8,22,4,1,winter,0,open_meteo,-0.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 23:00,부산시,4849.492668,-1.1,23,4,1,winter,0,open_meteo,-1.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 2:00,부산시,4462.61902,0.6,2,4,1,winter,0,open_meteo,0.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 3:00,부산시,4463.225777,0.3,3,4,1,winter,0,open_meteo,0.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 4:00,부산시,4463.350533,-1.2,4,4,1,winter,0,open_meteo,-1.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 5:00,부산시,4463.486063,-1.8,5,4,1,winter,0,open_meteo,-1.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 6:00,부산시,4460.00122,-1.9,6,4,1,winter,0,open_meteo,-1.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 7:00,부산시,4512.254588,-2.8,7,4,1,winter,0,open_meteo,-2.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 8:00,부산시,5028.810365,-3.2,8,4,1,winter,0,open_meteo,-3.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/12/24 9:00,부산시,5669.374939086907,-0.2,9,4,1,winter,0,open_meteo,-0.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 0:00,부산시,2667.680482555806,-0.2,0,0,1,winter,0,open_meteo,-0.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 10:00,부산시,4809.42395843082,3.2,10,0,1,winter,0,open_meteo,3.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 11:00,부산시,4770.428629038137,4.1,11,0,1,winter,0,open_meteo,4.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 12:00,부산시,4267.488867896619,4.3,12,0,1,winter,0,open_meteo,4.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 13:00,부산시,4441.468029802432,4.1,13,0,1,winter,0,open_meteo,4.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 14:00,부산시,4317.4828799385195,4.7,14,0,1,winter,0,open_meteo,4.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 15:00,부산시,4462.46551486003,4.8,15,0,1,winter,0,open_meteo,4.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 16:00,부산시,4764.429347593109,4.4,16,0,1,winter,0,open_meteo,4.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 17:00,부산시,4760.429826629757,3.2,17,0,1,winter,0,open_meteo,3.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 18:00,부산시,4750.431024221377,0.9,18,0,1,winter,0,open_meteo,0.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 19:00,부산시,4762.429587111433,-0.1,19,0,1,winter,0,open_meteo,-0.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 1:00,부산시,2667.680482555806,-0.6,1,0,1,winter,0,open_meteo,-0.6,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 20:00,부산시,4729.433539163779,-1.1,20,0,1,winter,0,open_meteo,-1.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 21:00,부산시,4385.474736315504,-2.4,21,0,1,winter,0,open_meteo,-2.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 22:00,부산시,4240.492101393993,-2.3,22,0,1,winter,0,open_meteo,-2.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 23:00,부산시,4442.46791004327,-2.3,23,0,1,winter,0,open_meteo,-2.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 2:00,부산시,2668.6803627966437,-0.9,2,0,1,winter,0,open_meteo,-0.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 3:00,부산시,2668.6803627966437,-1.4,3,0,1,winter,0,open_meteo,-1.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 4:00,부산시,2779.667069529663,-1.8,4,0,1,winter,0,open_meteo,-1.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 5:00,부산시,3182.6188065873803,-2.1,5,0,1,winter,0,open_meteo,-2.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 6:00,부산시,3281.6069504303427,-2.4,6,0,1,winter,0,open_meteo,-2.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 7:00,부산시,3671.560244357166,-2.7,7,0,1,winter,0,open_meteo,-2.7,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 8:00,부산시,4562.4535389438315,-2.2,8,0,1,winter,0,open_meteo,-2.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/20 9:00,부산시,4801.424916504116,1.4,9,0,1,winter,0,open_meteo,1.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/21 0:00,부산시,6231.253660902467,-2.3,0,2,1,winter,0,open_meteo,-2.3,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/21 10:00,부산시,6273.248631017664,3.2,10,2,1,winter,0,open_meteo,3.2,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/21 11:00,부산시,6270.248990295149,5.8,11,2,1,winter,0,open_meteo,5.8,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/21 12:00,부산시,6265.2495890909595,8.1,12,2,1,winter,0,open_meteo,8.1,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/21 13:00,부산시,6276.248271740177,9.4,13,2,1,winter,0,open_meteo,9.4,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/21 14:00,부산시,6270.248990295149,9.9,14,2,1,winter,0,open_meteo,9.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/21 15:00,부산시,6264.249708850121,9.9,15,2,1,winter,0,open_meteo,9.9,0,0,0,0,0,0,0,0,0.4521713557475491
1/13/21 16:00,부산시,6252.2511459600655,9.1,16,2,1,winter,0,open_meteo,9.1,0,0,0,0,0,0,0,0,0.4521713557475491
